     3137      731        -    26397        -      174     
     3138      732        -    26396        -      174     
     3139      733        -    26396        -      174     
     3140      734        -    26396        -      175     
     3141      735        -    26395        -      175     
     3142      736        -    26395        -      175     
     3143      737        -    26394        -      175     
     3144      738        -    26394        -      175     
     3145      739        -    26393        -      175     
     3146      740        -    26393        -      175     
     3147      741        -    26392        -      175     
     3148      742        -    26392        -      175     
     3149      743        -    26391        -      175     
     3150      744        -    26391        -      176     
     3151      745        -    26390        -      176     
     3152      746        -    26390        -      176     
     3153      747        -    26389        -      176     
     3154      748        -    26389        -      176     
     3155      749        -    26389        -      176     
     3156      750        -    26388        -      176     
